market,menuItemName,menuItemDescription,price,restaurantName,restaurantDescription,restaurantLatitude,restaurantLongitude
"Houston, TX",Lunch Killer Combo,,17.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Grill Lemongrass Chicken Vermicelli,,11.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Grill Honey Glazed Pork Vermicelli,,10.75,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Pad Thai Noodles,,13.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Singapore Noodle,,14.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Hong Kong Noodle,,17.5,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Veggie Lomein,,12.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Deluxe Tofu,,11.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch General Tso Tofu,,11.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Lunch Hunan Veggies,,11.95,Kim Son Restaurant,"Chinese, Asian, Buffets, Dim Sum, Vietnamese, Pickup, Takeout",29.7458523,-95.3602462
"Houston, TX",Daily Soup,,7.2,Flower Child,"Pickup, Takeout, American (New), Gluten-Free, Vegetarian, Healthy",29.7988843,-95.4103956
"Houston, TX",Butternut Squash Risotto,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",5.5,Flower Child,"Pickup, Takeout, American (New), Gluten-Free, Vegetarian, Healthy",29.7988843,-95.4103956
"Houston, TX",Large Butternut Squash Risotto,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",14.35,Flower Child,"Pickup, Takeout, American (New), Gluten-Free, Vegetarian, Healthy",29.7988843,-95.4103956
"Houston, TX",Butternut Squash “Risotto”,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",5.5,Flower Child,"Pickup, Takeout, American (New), Gluten-Free, Vegetarian, Healthy",29.7988843,-95.4103956
"Houston, TX",Large Butternut Squash “Risotto”,"Cauliflower Rice, Maple Coconut Cream, Toasted Bread Crumb(Vegan)",14.35,Flower Child,"Pickup, Takeout, American (New), Gluten-Free, Vegetarian, Healthy",29.7988843,-95.4103956
"Houston, TX",Oeuf de Monde (Society Egg),"Gluten-free. Creamy truffled basil egg salad stuffed deviled eggs, bacon, and balsamic.",10.0,Urban Eats,"Cafe barista, fast-casual eatery, and gourmand market all in one.",29.7695664,-95.3947899
"Houston, TX",Pepper Chicken,"2 Marinated grilled chicken breasts, topped with grilled poblano pepper strips and melted cheddar cheese. ",18.95,Lupe Tortilla,Mexican Restaurant,29.7745943,-95.4098315
"Houston, TX",Shrimp Lupe,"6 Grilled jumbo gulf shrimp covered with tomatoes, onions, peppers and jack cheese. ",22.95,Lupe Tortilla,Mexican Restaurant,29.7745943,-95.4098315
"Houston, TX",Triple Chocolate & Brown Butter Cookie,,4.03,Common Bond Bistro & Bakery,"Lunch, Pastries, Breakfast, Cookies, Biscuits & Gravy, Sandwiches, Croissant, Cafes, Sweets, Latte",29.7429809,-95.40232
"Houston, TX",Chicken Teriyaki Bento Box,"Grilled chicken, sake marinade, teriyaki sauce and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",16.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Grilled Salmon Bento Box,"Fresh salmon, grilled to medium, with a black pepper glaze, and spicy brussel sprouts (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",17.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Shrimp Tempura Bento Box,"4 pieces of shrimp tempura, vegetable tempura, and warm tempura sauce (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",15.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Beef Teriyaki Bento Box,"Ribeye, teriyaki sauce, and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",18.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Curry Katsu Bento Box,"Choice of fried chicken or pork and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",18.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",BBQ Short Rib Bento Box,"Short rib marinated in a homemade sauce and brussel sprout (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",19.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Miso Cod Bento Box,"48 hr marinated miso glazed cod and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",19.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Fire Cracker Chicken Bento Box,"3 crispy chicken strips sautéed with mushrooms, bell peppers, garlic, with a spicy Japanese sauce, and vegetable tempura (INCLUDES PICKLED VEGETABLES, 3 PIECE VEGETABLE ROLL, MISO SOUP, SALAD & STEAMED RICE)",17.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",2 Specialty Roll Combo,,32.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",3 Roll Combo,,24.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Daily Special Roll Bento,,24.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",House Salad and Any Roll Combo,,21.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Sashimi Combo,,24.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Sushi and California Roll,,18.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX","Sushi, Sashimi and Daily Special Roll",,38.0,The Fish,"Seafood, Nigiri, Sashimi, Salads",29.7521219,-95.3766822
"Houston, TX",Side Of Chik'n Fried Shrooms,,8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Scrambled Eggs,(gf/sf),6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Regular Fries,,6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Grits,(gf),6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Truffle Hash,(gf/sf),6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Breakfast Sausage (2),(gf/sf),3.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Single Donut,,3.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Tofu Scramble,(gf),5.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Fruit Bowl,(gf/sf),5.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Toast,(sf),2.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Avocado,,3.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Kale,,2.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Sweet Potatoes,,2.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Ranch,,0.5,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Black Beans,,2.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side Of Trill Sauce,,0.5,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Hoisin Sauce,,0.5,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Quinoa,,2.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side Of Tortilla Chips,,3.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Side of Swamp Sauce,,3.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Breakfast Tacos (3),"Three of the same: Hot Honey 'Shrooms, Sausage & Egg, or Truffle Hash.",12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Chik'n Fried 'Shrooms & Grits,Crispy and perfectly seasoned Oyster Mushrooms over a bed of smooth cooked-just-right grits.,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Breakfast Quesadilla,"This Quesadilla is a gem! Filled with our delicious truffle hash, vegan eggs, vegan cheese & perfectly sauteed spinach. Topped with a drizzle of vegan sour cream & our famous Trill Sauce along with a sprinkle of fresh green onions.",13.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",'Shrooms & Grits Flight,"Perfect for when you can't decide and great for sharing! Get creamy grits with 'Shrooms drizzled with Trill, Hot Honey and Swamp Sauce.",18.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Mo' Better Breakfast Combo,"Our take on everything from the kitchen. Fill up on grits, truffle hash or tofu scramble, breakfast sausage, & sourdough toast.",16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Hot Honey 'Shrooms & Grits,"Crispy and perfectly seasoned Oyster Mushrooms, drizzled with Hot Honey Sauce (spiced agave) over a bed of smooth cooked-just-right grits.",17.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Single Taco,,4.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",KIDS Chikn' Fried 'Shrooms,with fries or fresh fruit (sf),8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cheese Pizza,(sf),8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cauli Wings,"Fresh Cauli Wings lightly breaded , fried and tossed in one of our homemade signature Houston Sauce Co. sauces!!!!",10.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Buffalo Chik'n Dip,"Shredded chik'n, cream cheeze & buffalo sauce (gf)",11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Bowl of Gumbo,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Truffle Fries,(gf/sf),13.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Boudain Balls,"Crispy outside, seasoned boudain rice filling topped with a Mo' Better drizzle of our homemade Trill sauce. Great for sharing with your friends!",12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Naked Fried Brussels,Fresh and crispy tossed in a fig demi glace sauce. (gf/sf),9.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Spinach Artichoke Dip,,11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Almond Butter Croissant,"Dusted with powdered sugar, drizzled with chocolate (sf)",9.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Acai Bowl,"acai, banana, blueberry & almond milk (gf/sf)",11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cup of Gumbo,,9.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Single Taco,,4.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cup of Lump Crab Gumbo,,12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Mo' Better Berry Smoothie,(gf/sf),8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Bowl Lump Crab Gumbo,,20.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Kale Salad,,12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Chik'n Fried 'Shrooms & Waffles,,21.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Plain Waffle,,11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Hot Honey 'Shrooms & Waffles,,21.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Peach Cobbler Waffle,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Pecan Pie Waffle,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Strawberry Cheezecake Waffle,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Black & Bluesy Burger,"Topped with smoked black pepper aioli, caramelized onions, swiss, blu cheeze crumbles, crispy onion straws, ranch, and buffalo sauce.",22.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Blackened Chik'n Alfredo Pasta,,18.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Herb Crusted Chik'n Pesto Fettuccini,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Truffle Butter Burger,"Topped with truffle butter cream, and gold flakes.",25.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cajun Croissant,"A delightfully flaky croissant stuffed with our homemade boudin rice & topped with our famous mushroom cream gravy called \Swamp Sauce\"". This one is a soul food treat!""",17.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Creamy Pesto Fettuccini,,14.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Bowl of Lump Crab Gumbo,,20.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Plain Waffle,,11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cup of Lump Crab Gumbo,,12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Bowl of Gumbo,,16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Viet-Nacho,"Wonton chips topped with cheeze, hoisin sauce, Sriracha, cilantro and crushed peanuts.",20.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Kids Cheezeburger,,8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Grilled Cheeze Sandwich,,8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Kids Pasta,,8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Kids Cheeze Pizza,,8.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Spinach Artichoke Dip,,11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Naked Fried Brussels,Fresh and crispy tossed in a fig demi glace sauce. (gf/sf),9.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Buffalo Chik'n Dip,"Shredded chik'n, cream cheeze & buffalo sauce (gf)",11.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Smokey Rob Flatbread,"pesto sauce, smoked oyster shrooms & truffle oil (sf)",17.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Truffle Fries,(gf/sf),13.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",The Boss Flatbread,"white sauce, cauliflower tossed in buffalo sauce, drizzled with ranch",15.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Fela Feta Flatbread,"caramelized onion, fig demi glace & feta cheeze (sf)",16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Cauli Wings,"Fresh Cauli Wings lightly breaded , fried and tossed in one of our homemade signature Houston Sauce Co. sauces!!!!",10.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Boudain Balls,"Crispy outside, seasoned boudain rice filling topped with a Mo' Better drizzle of our homemade Trill sauce. Great for sharing with your friends!",12.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Crunchy Boudain Sushi Roll,Crunchy Boudain Sushi Roll Drizzled with Unagi & our famous Trill Sauce. Perfect for sharing or for a meal!,15.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Fela Feta Flatbread,"caramelized onion, fig demi glace & feta cheeze (sf)",16.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Regular Fries,,6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Naked Fried Brussels,Fresh and crispy tossed in a fig demi glace sauce. (gf/sf),9.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Truffle Fries,(gf/sf),13.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Smokey Rob Flatbread,"pesto sauce, smoked oyster shrooms & truffle oil (sf)",17.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",The Boss Flatbread,"white sauce, cauliflower tossed in buffalo sauce, drizzled with ranch",15.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
"Houston, TX",Regular Fries,,6.0,Mo' Better Brews,"Vegan, Wine, Beer, Waffles, Pancakes, Sandwiches, Pizza",29.7275659,-95.385387
